ssoc,title,major_group,gross_wage_median,gross_wage_25th,gross_wage_75th,estimated_sg_employment_thousands,employment_thousands,employment_basis,employment_family_code,employment_family_total_thousands,employment_weight_within_family,employment_estimate_method,employment_tier,bls_proxy_employment,wage_pool_proxy_tier,exposure,task_signal,exposure_v7,bottleneck,displacement_pressure,demand_signal_bonus,demand_persistence,demand_resilience,market_resilience,market_modifier,net_risk,risk_band,augmentation,augmentation_band,impact_type,profile,anthropic_calibrated,anthropic_gap,sol_match,jobs_in_demand_match,exposure_blend_strategy,exposure_agreement,exposure_source_count,exposure_source_weights,signal_conflict,signal_conflict_reasons,confidence_level,confidence_score,confidence_source_coverage,confidence_signal_agreement,confidence_sensitivity,structural_model_version,baseline_v6_exposure,baseline_v6_net_risk,task_primitives_matched_task_weight_share,task_primitives_task_effective_coverage,task_primitives_task_exposure_concentration,task_primitives_method,uncertainty_exposure_p10,uncertainty_exposure_p50,uncertainty_exposure_p90,uncertainty_net_risk_p10,uncertainty_net_risk_p50,uncertainty_net_risk_p90,uncertainty_method,match_quality,education_label,education_tier,pwm_covered,licensed_profession,foreign_worker_dependency,skillsfuture_eligible
21341,Pharmacologist,PROFESSIONALS,6706,4313,13118,2.5,2.5,estimated_sg_submajor_weighted_2025,21,154.5,0.016140,wage_only,derived_from_official_sg,1.41,external_proxy,0.5465,0.0000,0.5465,0.8271,0.0945,0.0800,0.7470,0.4458,0.6468,0.5542,0.0524,low,0.2924,low,ai_leveraged,,true,-0.2679,prefix,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,medium,0.6776,0.8200,0.4500,0.6500,V7,0.5465,0.0594,,,,,0.4190,0.5465,0.6772,0.0275,0.0509,0.0785,bootstrap_v2,direct,Graduate Degree,external_proxy,false,false,false,false
22640,Physiotherapist,PROFESSIONALS,4814,4235,6200,1.7,1.7,estimated_sg_submajor_weighted_2025,22,61.6,0.028158,wage_only,derived_from_official_sg,2.99,external_proxy,0.2887,0.0000,0.2887,0.9652,0.0100,0.1500,0.5811,0.4002,0.4268,0.5998,0.0060,very_low,0.1189,very_low,stable,,true,0.0242,exact,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8050,1.0000,0.9500,0.8500,V7,0.2887,0.0066,,,,,0.2690,0.2887,0.3078,0.0000,0.0063,0.0173,bootstrap_v2,direct,Graduate Degree,external_proxy,false,strict,false,false
22692,Podiatrist,PROFESSIONALS,5054,4498,6956,1.8,1.8,estimated_sg_submajor_weighted_2025,22,61.6,0.028851,wage_only,derived_from_official_sg,0,external_proxy,0.3521,0.0000,0.3521,0.8770,0.0433,0.1500,0.5918,0.4112,0.4489,0.5888,0.0255,very_low,0.1386,very_low,ai_leveraged,,false,,exact,false,reliability_weighted,divergent,2,aioe:0.4745|ilo:0.5255,false,divergent_exposure_sources,medium,0.7580,0.5500,0.4500,0.8500,V7,0.3521,0.0281,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.1485,0.3521,0.5775,0.0082,0.0235,0.0476,bootstrap_v2,direct,University Degree,external_proxy,false,strict,false,false
24220,Policy administration professional (e.g. policy analyst),PROFESSIONALS,5179,4100,8858,4.1,4.1,estimated_sg_submajor_weighted_2025,24,216.1,0.018791,wage_only,derived_from_official_sg,9.76,external_proxy,0.8434,0.0086,0.8449,0.3262,0.5693,0.0000,0.5400,0.2835,0.5101,0.7165,0.4079,high,0.1406,very_low,mixed,,true,0.089,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7181,1.0000,0.4500,0.8500,V7,0.8434,0.4378,1.0000,0.0359,0.2382,anthropic_task_penetration_v1,0.7644,0.8449,0.9260,0.3527,0.4068,0.4657,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
21512,Power generation and distribution engineer,PROFESSIONALS,9131,6947,12139,2.9,2.9,estimated_sg_submajor_weighted_2025,21,154.5,0.018833,wage_only,derived_from_official_sg,2.02,external_proxy,0.5977,0.0000,0.5977,0.6453,0.2120,0.0000,0.5402,0.3009,0.5485,0.6991,0.1482,low,0.2116,low,ai_leveraged,,true,-0.0508,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,medium,0.6739,1.0000,0.4500,0.6500,V7,0.5977,0.1597,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.4929,0.5977,0.7059,0.1122,0.1474,0.1875,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
21415,Process engineer,PROFESSIONALS,5833,4990,7600,2.3,2.3,estimated_sg_submajor_weighted_2025,21,154.5,0.015052,wage_only,derived_from_official_sg,5.16,external_proxy,0.5836,0.0139,0.5852,0.7148,0.1669,0.1500,0.4788,0.3752,0.3940,0.6248,0.1043,low,0.1648,very_low,ai_leveraged,,true,-0.5633,exact,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8564,1.0000,0.4500,0.8500,V7,0.5836,0.1120,1.0000,0.1124,0.1236,anthropic_task_penetration_v1,0.4485,0.5852,0.7279,0.0717,0.1035,0.1390,bootstrap_v2,direct,University Degree,external_proxy,false,strict,false,false
21498,Procurement engineer,PROFESSIONALS,6500,4906,8956,2.5,2.5,estimated_sg_submajor_weighted_2025,21,154.5,0.015890,wage_only,derived_from_official_sg,2.22,external_proxy,0.5322,0.0139,0.5337,0.6800,0.1708,0.0000,0.4771,0.2589,0.4693,0.7411,0.1266,low,0.1703,very_low,ai_leveraged,,true,-0.0524,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,V7,0.5322,0.1343,1.0000,0.1124,0.1236,anthropic_task_penetration_v1,0.4633,0.5337,0.6063,0.0967,0.1256,0.1589,bootstrap_v2,direct,University Degree,external_proxy,false,strict,false,false
26541,"Producer (stage, film, television, game, commercial, video and radio)",PROFESSIONALS,6736,5000,9273,1.9,1.9,estimated_sg_submajor_weighted_2025,26,43.4,0.043172,wage_only,derived_from_official_sg,2.34,external_proxy,0.6117,0.0673,0.6199,0.7594,0.1492,0.0000,0.4933,0.2704,0.4914,0.7296,0.1088,low,0.2313,low,ai_leveraged,,true,-0.0483,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,V7,0.6117,0.1146,1.0000,0.1202,0.5597,anthropic_task_penetration_v1,0.5819,0.6199,0.6599,0.0792,0.1083,0.1388,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
21632,Product and industrial designer,PROFESSIONALS,5710,4218,7782,2.3,2.3,estimated_sg_submajor_weighted_2025,21,154.5,0.014893,wage_only,derived_from_official_sg,0.82,external_proxy,0.5495,0.0064,0.5502,0.6034,0.2182,0.0000,0.4489,0.2441,0.4426,0.7559,0.1650,moderate,0.1470,very_low,ai_leveraged,,true,-0.3346,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7384,1.0000,0.4500,0.6500,V7,0.5495,0.1745,1.0000,0.0185,0.3454,anthropic_task_penetration_v1,0.4638,0.5502,0.6387,0.1260,0.1649,0.2090,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
21412,Production engineer,PROFESSIONALS,6251,4862,10083,2.4,2.4,estimated_sg_submajor_weighted_2025,21,154.5,0.015582,wage_only,derived_from_official_sg,5.16,external_proxy,0.5836,0.0139,0.5852,0.7148,0.1669,0.0800,0.5448,0.3596,0.5003,0.6404,0.1069,low,0.2093,low,ai_leveraged,,true,-0.5633,prefix,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8414,1.0000,0.4500,0.8500,V7,0.5836,0.1156,1.0000,0.1124,0.1236,anthropic_task_penetration_v1,0.4485,0.5852,0.7279,0.0720,0.1052,0.1452,bootstrap_v2,direct,University Degree,external_proxy,false,strict,false,false
22128,Psychiatrist,PROFESSIONALS,6886,6489,9312,2.1,2.1,estimated_sg_submajor_weighted_2025,22,61.6,0.033677,wage_only,derived_from_official_sg,2.54,external_proxy,0.4254,0.1030,0.4342,0.9813,0.0081,0.0000,0.5860,0.2830,0.4987,0.7170,0.0058,very_low,0.2125,low,ai_leveraged,,true,-0.0003,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,medium,0.7852,1.0000,0.8500,0.8500,V7,0.4254,0.0062,1.0000,0.1030,1.0000,anthropic_task_penetration_v1,0.3754,0.4342,0.4950,0.0000,0.0056,0.0293,bootstrap_v2,submajor_fallback,Graduate Degree,external_proxy,false,strict,false,false
24320,Public relations/Corporate communications professional,PROFESSIONALS,4305,3630,5500,3.7,3.7,estimated_sg_submajor_weighted_2025,24,216.1,0.017133,wage_only,derived_from_official_sg,4.42,external_proxy,0.8595,0.0000,0.8595,0.5633,0.3754,0.0000,0.4004,0.1996,0.3546,0.8004,0.3004,high,0.1717,very_low,mixed,,true,0.1116,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7639,1.0000,0.4500,0.6500,V7,0.8595,0.3155,,,,,0.7855,0.8595,0.9329,0.2500,0.3004,0.3538,bootstrap_v2,direct,University Degree,external_proxy,false,partial,false,false
21414,Quality control/assurance engineer,PROFESSIONALS,6310,4794,8471,2.4,2.4,estimated_sg_submajor_weighted_2025,21,154.5,0.015656,wage_only,derived_from_official_sg,5.16,external_proxy,0.5836,0.0218,0.5861,0.7148,0.1672,0.0800,0.5341,0.3440,0.4680,0.6560,0.1097,low,0.1960,very_low,ai_leveraged,,true,-0.5633,prefix,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8114,1.0000,0.4500,0.6500,V7,0.5836,0.1181,1.0000,0.0625,0.3492,anthropic_task_penetration_v1,0.4492,0.5861,0.7290,0.0750,0.1079,0.1481,bootstrap_v2,direct,University Degree,external_proxy,false,strict,false,false
21494,Quantity surveyor,PROFESSIONALS,5030,4000,6322,2.2,2.2,estimated_sg_submajor_weighted_2025,21,154.5,0.013978,wage_only,derived_from_official_sg,2.22,external_proxy,0.5322,0.0008,0.5323,0.6800,0.1703,0.0000,0.3473,0.1934,0.3526,0.8066,0.1374,low,0.1276,very_low,ai_leveraged,,true,-0.0524,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,V7,0.5322,0.1433,1.0000,0.0008,1.0000,anthropic_task_penetration_v1,0.4621,0.5323,0.6048,0.1048,0.1371,0.1723,bootstrap_v2,direct,University Degree,external_proxy,false,strict,false,false
22694,Radiation therapist,PROFESSIONALS,5629,4424,7186,1.9,1.9,estimated_sg_submajor_weighted_2025,22,61.6,0.030448,wage_only,derived_from_official_sg,0,external_proxy,0.3521,0.0000,0.3521,0.8770,0.0433,0.0800,0.5381,0.3323,0.4410,0.6677,0.0289,very_low,0.1362,very_low,ai_leveraged,,false,,prefix,false,reliability_weighted,divergent,2,aioe:0.4745|ilo:0.5255,false,divergent_exposure_sources,medium,0.7430,0.5500,0.4500,0.8500,V7,0.3521,0.0312,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.1485,0.3521,0.5775,0.0094,0.0272,0.0540,bootstrap_v2,direct,University Degree,external_proxy,false,strict,false,false
22200,"Registered nurse and other nursing professional (e.g. clinical nurse, nurse educator, excluding enrolled nurse)",PROFESSIONALS,5276,4261,6835,1.8,1.8,estimated_sg_submajor_weighted_2025,22,61.6,0.029478,wage_only,derived_from_official_sg,47.48,external_proxy,0.4691,0.0078,0.4698,0.9144,0.0402,0.1500,0.5066,0.3843,0.4080,0.6157,0.0247,very_low,0.1753,very_low,ai_leveraged,,true,0.1011,exact,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.8768,0.8200,0.8500,0.8500,V7,0.4691,0.0267,0.9920,0.0564,0.1380,anthropic_task_penetration_v1,0.4349,0.4698,0.5027,0.0063,0.0246,0.0438,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
24291,Research officer (non-statistical),PROFESSIONALS,5200,4500,6812,4.1,4.1,estimated_sg_submajor_weighted_2025,24,216.1,0.018829,wage_only,derived_from_official_sg,8.73,external_proxy,0.7734,0.0644,0.7833,0.4706,0.4147,0.0000,0.4407,0.2196,0.3901,0.7804,0.3236,high,0.1438,very_low,mixed,,true,-0.1512,false,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.7509,0.8200,0.8500,0.6500,V7,0.7734,0.3375,1.0000,0.3167,0.2034,anthropic_task_penetration_v1,0.7147,0.7833,0.8543,0.2746,0.3242,0.3750,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
24315,Revenue specialist,PROFESSIONALS,6387,4340,11000,4.5,4.5,estimated_sg_submajor_weighted_2025,24,216.1,0.020868,wage_only,derived_from_official_sg,3.02,external_proxy,0.8954,0.0416,0.9028,0.5686,0.3895,0.0000,0.6329,0.3325,0.5983,0.6675,0.2600,moderate,0.3072,low,mixed,,true,0.101,false,false,reliability_weighted,consensus_high,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8396,1.0000,0.9500,0.6500,V7,0.8954,0.2823,1.0000,0.0416,1.0000,anthropic_task_penetration_v1,0.8748,0.9028,0.9304,0.2178,0.2592,0.3007,bootstrap_v2,direct,University Degree,external_proxy,false,partial,false,false
21475,Rolling stock engineer,PROFESSIONALS,6795,5444,7939,2.5,2.5,estimated_sg_submajor_weighted_2025,21,154.5,0.016246,wage_only,derived_from_official_sg,1.11,external_proxy,0.6259,0.0139,0.6277,0.6667,0.2092,0.0000,0.5860,0.2830,0.4987,0.7170,0.1500,moderate,0.2087,low,ai_leveraged,,true,-0.1178,false,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,medium,0.6439,0.8200,0.8500,0.6500,V7,0.6259,0.1618,1.0000,0.1124,0.1236,anthropic_task_penetration_v1,0.5553,0.6277,0.7025,0.1146,0.1500,0.1878,bootstrap_v2,direct,University Degree,external_proxy,false,strict,false,false
24334,Sales professional (institutional sales of financial products),PROFESSIONALS,9583,6331,16750,5.5,5.5,estimated_sg_submajor_weighted_2025,24,216.1,0.025561,wage_only,derived_from_official_sg,5.72,external_proxy,0.7818,0.0370,0.7876,0.3467,0.5145,0.0000,0.5837,0.3466,0.6406,0.6534,0.3362,high,0.1749,very_low,mixed,,true,0.166,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.6998,1.0000,0.4500,0.8500,V7,0.7818,0.3635,1.0000,0.4093,0.0904,anthropic_task_penetration_v1,0.7015,0.7876,0.8716,0.2876,0.3355,0.3877,bootstrap_v2,direct,University Degree,external_proxy,false,partial,false,false
26374,School counsellor,PROFESSIONALS,3497,2252,6830,1.4,1.4,estimated_sg_submajor_weighted_2025,26,43.4,0.031107,wage_only,derived_from_official_sg,5.27,external_proxy,0.5738,0.0425,0.5786,0.8520,0.0856,0.0000,0.4429,0.2535,0.4649,0.7465,0.0639,low,0.2292,low,ai_leveraged,,true,-0.1401,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,medium,0.6719,0.8200,0.4500,0.6500,V7,0.5738,0.0671,1.0000,0.0709,0.5993,anthropic_task_penetration_v1,0.4028,0.5786,0.7591,0.0314,0.0607,0.0995,bootstrap_v2,direct,Graduate Degree,external_proxy,false,false,false,false
26412,Script writer and editor,PROFESSIONALS,3945,3369,6737,1.4,1.4,estimated_sg_submajor_weighted_2025,26,43.4,0.033039,wage_only,derived_from_official_sg,1.9,external_proxy,0.8557,0.0383,0.8622,0.1257,0.7539,0.0000,0.6013,0.2943,0.5205,0.7057,0.5320,very_high,0.0564,very_low,at_risk,,true,0.1328,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7564,1.0000,0.4500,0.6500,V7,0.8557,0.5729,1.0000,0.2284,0.1677,anthropic_task_penetration_v1,0.7893,0.8622,0.9338,0.4663,0.5305,0.5976,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
24151,Securities and finance broker,PROFESSIONALS,8508,5817,14351,5.2,5.2,estimated_sg_submajor_weighted_2025,24,216.1,0.024085,wage_only,derived_from_official_sg,6.18,external_proxy,0.8258,0.0080,0.8271,0.4474,0.4570,0.0800,0.6978,0.4458,0.6578,0.5542,0.2533,moderate,0.2434,low,mixed,,true,0.0894,prefix,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7007,0.8200,0.4500,0.6500,V7,0.8258,0.2847,1.0000,0.1009,0.0788,anthropic_task_penetration_v1,0.6922,0.8271,0.9576,0.2002,0.2526,0.3050,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
24141,Securities and finance dealer,PROFESSIONALS,7896,5200,17203,5,5,estimated_sg_submajor_weighted_2025,24,216.1,0.023203,wage_only,derived_from_official_sg,3.54,external_proxy,0.8175,0.0000,0.8175,0.5036,0.4058,0.0000,0.6489,0.3602,0.6563,0.6398,0.2596,moderate,0.2702,low,mixed,,true,-0.001,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7195,0.8200,0.4500,0.6500,V7,0.8175,0.2860,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.6765,0.8175,0.9542,0.2001,0.2595,0.3185,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
25243,Security operations specialist,PROFESSIONALS,7700,5375,12250,4.5,4.5,estimated_sg_submajor_weighted_2025,25,82.3,0.054434,wage_only,derived_from_official_sg,0,external_proxy,0.8342,0.0882,0.8489,0.2656,0.6235,0.0800,0.5833,0.3959,0.5723,0.6041,0.3767,high,0.1290,very_low,mixed,,false,,prefix,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,high_risk_but_positive_labour_market,medium,0.5481,0.1000,0.2500,0.8500,V7,0.8342,0.4059,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.8489,0.8489,0.8489,0.3410,0.3773,0.4144,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
21523,Semi-conductor engineer,PROFESSIONALS,6600,5638,8723,2.5,2.5,estimated_sg_submajor_weighted_2025,21,154.5,0.016011,wage_only,derived_from_official_sg,1.34,external_proxy,0.6399,0.0139,0.6417,0.3788,0.3986,0.0800,0.4864,0.3183,0.4215,0.6817,0.2717,moderate,0.1025,very_low,at_risk,,true,0.0827,prefix,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8714,1.0000,0.8500,0.6500,V7,0.6399,0.2903,1.0000,0.1124,0.1236,anthropic_task_penetration_v1,0.6125,0.6417,0.6703,0.2379,0.2708,0.3044,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
21670,Service designer,PROFESSIONALS,8557,5162,12890,2.8,2.8,estimated_sg_submajor_weighted_2025,21,154.5,0.018231,wage_only,derived_from_official_sg,2.08,external_proxy,0.7038,0.0546,0.7115,0.3725,0.4464,0.0000,0.6193,0.3498,0.6396,0.6502,0.2903,moderate,0.1695,very_low,mixed,,true,0.1728,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.7911,0.8200,0.9500,0.6500,V7,0.7038,0.3145,1.0000,0.0754,0.7242,anthropic_task_penetration_v1,0.6517,0.7115,0.7679,0.2509,0.2894,0.3288,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
24362,Ship broker (e.g. charter or sales & purchase),PROFESSIONALS,9000,4180,17700,5.4,5.4,estimated_sg_submajor_weighted_2025,24,216.1,0.024772,wage_only,derived_from_official_sg,12.04,external_proxy,0.8644,0.0080,0.8657,0.4813,0.4491,0.0000,0.6853,0.3828,0.6983,0.6172,0.2772,moderate,0.2910,low,mixed,,true,0.0904,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.7848,0.8200,0.9500,0.6500,V7,0.8644,0.3075,1.0000,0.1009,0.0788,anthropic_task_penetration_v1,0.8282,0.8657,0.9023,0.2394,0.2768,0.3161,bootstrap_v2,direct,University Degree,external_proxy,false,partial,false,false
24353,Ship charterer,PROFESSIONALS,12399,6860,18360,6.3,6.3,estimated_sg_submajor_weighted_2025,24,216.1,0.029076,wage_only,derived_from_official_sg,12.04,external_proxy,0.8644,0.0000,0.8644,0.4813,0.4484,0.0000,0.6928,0.3964,0.7270,0.6036,0.2706,moderate,0.3024,low,mixed,,true,0.0904,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.7848,0.8200,0.9500,0.6500,V7,0.8644,0.3017,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.8269,0.8644,0.9009,0.2329,0.2703,0.3092,bootstrap_v2,direct,University Degree,external_proxy,false,partial,false,false
26322,Social science researcher,PROFESSIONALS,6600,6250,8917,1.9,1.9,estimated_sg_submajor_weighted_2025,26,43.4,0.042734,wage_only,derived_from_official_sg,0.63,external_proxy,0.6528,0.0510,0.6595,0.7718,0.1505,0.0000,0.5771,0.2751,0.4832,0.7249,0.1091,low,0.2459,low,ai_leveraged,,true,0.1347,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8564,1.0000,0.8500,0.6500,V7,0.6528,0.1166,1.0000,0.4479,0.1138,anthropic_task_penetration_v1,0.6020,0.6595,0.7151,0.0720,0.1076,0.1458,bootstrap_v2,direct,Graduate Degree,external_proxy,false,false,false,false
26351,Social worker (general),PROFESSIONALS,4405,3920,5374,1.5,1.5,estimated_sg_submajor_weighted_2025,26,43.4,0.034912,wage_only,derived_from_official_sg,5.6,external_proxy,0.3836,0.0000,0.3836,0.8476,0.0585,0.0800,0.5602,0.3142,0.3960,0.6858,0.0401,very_low,0.1288,very_low,ai_leveraged,,true,-0.3093,prefix,false,reliability_weighted,divergent,3,aioe:0.3126|anthropic:0.3413|ilo:0.3461,false,divergent_exposure_sources,high,0.7747,0.8200,0.4500,0.6500,V7,0.3836,0.0434,,,,,0.2868,0.3836,0.4862,0.0214,0.0389,0.0623,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
25121,Software developer,PROFESSIONALS,8888,6658,13513,4.8,4.8,estimated_sg_submajor_weighted_2025,25,82.3,0.058483,wage_only,derived_from_official_sg,0,external_proxy,0.8584,0.0642,0.8694,0.0481,0.8276,0.2700,0.6260,0.5997,0.5935,0.4003,0.3313,high,0.0248,very_low,at_risk,,false,,exact,exact,reliability_weighted,consensus_high,2,aioe:0.4745|ilo:0.5255,true,high_risk_but_exact_demand|high_risk_but_positive_labour_market,medium,0.7724,0.5500,0.9500,0.8500,V7,0.8584,0.3782,1.0000,0.3670,0.1749,anthropic_task_penetration_v1,0.8522,0.8694,0.8850,0.2979,0.3294,0.3606,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
22662,Speech therapist,PROFESSIONALS,4764,4381,6167,1.7,1.7,estimated_sg_submajor_weighted_2025,22,61.6,0.028011,wage_only,derived_from_official_sg,2.62,external_proxy,0.4133,0.0230,0.4152,0.9100,0.0374,0.0000,0.5238,0.2393,0.4154,0.7607,0.0284,very_low,0.1570,very_low,ai_leveraged,,true,-0.6524,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,V7,0.4133,0.0302,0.9669,0.0230,1.0000,anthropic_task_penetration_v1,0.2580,0.4152,0.5794,0.0067,0.0267,0.0540,bootstrap_v2,direct,Graduate Degree,external_proxy,false,strict,false,false
21231,Statistical officer/Data analyst,PROFESSIONALS,8356,5807,12201,2.8,2.8,estimated_sg_submajor_weighted_2025,21,154.5,0.018016,wage_only,derived_from_official_sg,0.27,external_proxy,0.9619,0.0139,0.9646,0.2567,0.7170,0.0000,0.5844,0.3276,0.5980,0.6724,0.4821,high,0.1481,very_low,mixed,,true,-0.0347,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.8258,0.8200,0.9500,0.6500,V7,0.9619,0.5226,1.0000,0.1124,0.1236,anthropic_task_penetration_v1,0.9503,0.9646,0.9793,0.4351,0.4821,0.5306,bootstrap_v2,direct,Graduate Degree,external_proxy,false,false,false,false
