ssoc,title,major_group,gross_wage_median,gross_wage_25th,gross_wage_75th,employment_thousands,employment_basis,employment_tier,bls_proxy_employment,wage_pool_proxy_tier,exposure,bottleneck,market_resilience,market_modifier,net_risk,risk_band,augmentation,augmentation_band,impact_type,anthropic_calibrated,anthropic_gap,sol_match,jobs_in_demand_match,confidence_level,confidence_score,match_quality,education_label,education_tier,pwm_covered,licensed_profession,foreign_worker_dependency,skillsfuture_eligible
83321,Lorry driver,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2159,1600,3000,5.6,estimated_sg_submajor,derived_from_official_sg,10.42,external_proxy,0.2446,0.2665,0.5353,0.8126,0.1458,low,0.0349,very_low,stable,true,0.2376,false,false,medium,0.6814,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
82110,Mechanical equipment/component assembler,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2084,1481,3025,1.6,estimated_sg_submajor,derived_from_official_sg,0.26,external_proxy,0.2750,0.1515,0.5517,0.8069,0.1883,moderate,0.0230,very_low,stable,true,0.4058,false,false,high,0.7107,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
82132,Mechanical products quality checker and tester,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,4354,3157,5496,1.6,estimated_sg_submajor,derived_from_official_sg,3.46,external_proxy,0.2811,0.2068,0.5948,0.7918,0.1766,moderate,0.0346,very_low,stable,true,0.252,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
81220,Metal heat treating plant operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,4652,3240,7480,1.1,estimated_sg_submajor,derived_from_official_sg,0.1,external_proxy,0.1086,0.0713,0.6715,0.7650,0.0771,low,0.0052,very_low,stable,true,0.0686,false,false,high,0.7754,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
81210,"Metal melter, caster and rolling mill operator",PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2671,2568,3000,1.1,estimated_sg_submajor,derived_from_official_sg,1,external_proxy,0.1837,0.4759,0.4608,0.8387,0.0808,low,0.0403,very_low,stable,true,-0.0686,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
81251,Metalworking machine setter-operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2809,2178,4045,1.1,estimated_sg_submajor,derived_from_official_sg,0.75,external_proxy,0.1052,0.0544,0.5870,0.7946,0.0790,low,0.0034,very_low,stable,true,0.0624,false,false,high,0.8161,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83000,Mobile machinery supervisor and general foreman,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2522,2457,2820,5.6,estimated_sg_submajor,derived_from_official_sg,0.08,external_proxy,0.2103,0.4670,0.4497,0.8426,0.0944,low,0.0442,very_low,stable,true,0.0508,false,false,high,0.7000,submajor_fallback,GCE O-Level / Secondary,external_proxy,false,false,high,true
83211,Motorcycle delivery man,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2080,1537,2626,5.6,estimated_sg_submajor,derived_from_official_sg,10.42,external_proxy,0.2498,0.2665,0.5422,0.8102,0.1485,low,0.0361,very_low,stable,true,0.2376,false,prefix,high,0.7147,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
81830,Packing/Bottling/Labelling machine operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2101,1600,3020,1.1,estimated_sg_submajor,derived_from_official_sg,2.96,external_proxy,0.1008,0.1319,0.5307,0.8143,0.0712,low,0.0071,very_low,stable,true,0.0597,false,false,high,0.7744,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83225,Parking valet,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2372,2000,2800,5.6,estimated_sg_submajor,derived_from_official_sg,1.89,external_proxy,0.2124,0.3734,0.5140,0.8201,0.1092,low,0.0408,very_low,stable,true,-0.0321,false,prefix,high,0.8667,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83501,Port limit helmsman/steersman/engine driver/tugmaster,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2683,2334,3284,5.6,estimated_sg_submajor,derived_from_official_sg,0.28,external_proxy,0.0946,0.8957,0.4911,0.8281,0.0082,very_low,0.0416,very_low,stable,true,0.0125,false,false,medium,0.5726,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
81252,Precision grinding machine setter-operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,3227,2740,3882,1.1,estimated_sg_submajor,derived_from_official_sg,0.75,external_proxy,0.1052,0.0544,0.5143,0.8200,0.0816,low,0.0029,very_low,stable,true,0.0624,false,false,high,0.8161,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
81841,Printing machine operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2229,1700,3452,1.1,estimated_sg_submajor,derived_from_official_sg,0.68,external_proxy,0.4069,0.1150,0.5674,0.8014,0.2886,moderate,0.0265,very_low,at_risk,true,0.1997,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,false,false,high,true
81501,Sewing machine operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2267,1738,3000,1.1,estimated_sg_submajor,derived_from_official_sg,0.96,external_proxy,0.1115,0.0036,0.5189,0.8184,0.0909,low,0.0002,very_low,stable,true,0.049,false,false,high,0.8333,direct,No formal education,external_proxy,false,false,high,true
81000,Stationary plant and machine supervisor/general foreman,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,4705,3343,7753,1.1,estimated_sg_submajor,derived_from_official_sg,5.42,external_proxy,0.3170,0.6471,0.6729,0.7645,0.0855,low,0.1380,very_low,ai_leveraged,true,-0.197,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
82000,Supervisor/General foreman of assemblers and quality checkers,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,5775,3964,8000,1.6,estimated_sg_submajor,derived_from_official_sg,5.42,external_proxy,0.3170,0.6471,0.6458,0.7740,0.0866,low,0.1324,very_low,ai_leveraged,true,-0.197,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83322,Trailer-truck driver (including prime mover driver),PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2860,2056,3837,5.6,estimated_sg_submajor,derived_from_official_sg,10.42,external_proxy,0.2446,0.2665,0.5913,0.7931,0.1423,low,0.0385,very_low,stable,true,0.2376,false,false,medium,0.6814,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83110,Train operator,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2774,2542,3258,5.6,estimated_sg_submajor,derived_from_official_sg,0.12,external_proxy,0.1880,0.7540,0.4793,0.8322,0.0385,very_low,0.0679,very_low,stable,true,-0.0169,false,false,high,0.7137,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83223,Van driver,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2148,1500,2886,5.6,estimated_sg_submajor,derived_from_official_sg,1.89,external_proxy,0.2124,0.3734,0.5896,0.7936,0.1056,low,0.0468,very_low,stable,true,-0.0321,false,prefix,high,0.8667,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
83324,Waste truck driver (including hooklift trucks with roll-on containers),PLANT AND MACHINE OPERATORS AND ASSEMBLERS,4140,3441,4780,5.6,estimated_sg_submajor,derived_from_official_sg,10.42,external_proxy,0.2446,0.2665,0.5239,0.8166,0.1465,low,0.0341,very_low,stable,true,0.2376,false,false,medium,0.6814,direct,GCE O-Level / Secondary,external_proxy,false,false,high,true
93333,Aircraft loader (e.g. airport baggage/cargo handler),"CLEANERS, LABOURERS AND RELATED WORKERS",3216,2402,3775,5,estimated_sg_submajor,derived_from_official_sg,12.83,external_proxy,0.0670,0.2201,0.7258,0.7460,0.0390,very_low,0.0107,very_low,stable,true,0.1301,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
96211,Bell captain,"CLEANERS, LABOURERS AND RELATED WORKERS",2427,2284,2720,1.4,estimated_sg_submajor,derived_from_official_sg,0.69,external_proxy,0.3433,0.1194,0.6477,0.7733,0.2338,moderate,0.0266,very_low,stable,true,0.2264,false,false,medium,0.6594,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
96212,Bellboy/Hotel porter,"CLEANERS, LABOURERS AND RELATED WORKERS",2255,2078,2654,1.4,estimated_sg_submajor,derived_from_official_sg,0.69,external_proxy,0.3433,0.1194,0.6491,0.7728,0.2336,moderate,0.0266,very_low,stable,true,0.2264,false,false,medium,0.6594,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
96261,Building caretaker/Watchman,"CLEANERS, LABOURERS AND RELATED WORKERS",2564,1682,3200,1.4,estimated_sg_submajor,derived_from_official_sg,7.96,external_proxy,0.1187,0.2594,0.7743,0.7290,0.0641,low,0.0238,very_low,stable,true,0.0339,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
96256,Bus attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",1400,1400,1600,1.4,estimated_sg_submajor,derived_from_official_sg,1.04,external_proxy,0.3126,0.1595,0.5244,0.8165,0.2145,moderate,0.0261,very_low,stable,true,0.3356,false,false,high,0.8333,direct,No formal education,external_proxy,false,false,very_high,false
96254,Car park attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",3126,1992,3889,1.4,estimated_sg_submajor,derived_from_official_sg,1.04,external_proxy,0.3126,0.1595,0.7939,0.7221,0.1897,moderate,0.0396,very_low,stable,true,0.3356,false,false,high,0.8333,direct,No formal education,external_proxy,false,false,very_high,false
93100,Civil engineering/Building construction labourer,"CLEANERS, LABOURERS AND RELATED WORKERS",1550,1400,1660,5,estimated_sg_submajor,derived_from_official_sg,0.18,external_proxy,0.0572,0.4688,0.5557,0.8055,0.0245,very_low,0.0149,very_low,stable,true,0.1346,false,false,medium,0.6828,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
91000,Cleaning supervisor,"CLEANERS, LABOURERS AND RELATED WORKERS",2210,1600,2976,6.1,estimated_sg_submajor,derived_from_official_sg,1.06,external_proxy,0.3454,0.8209,0.7507,0.7372,0.0456,very_low,0.2129,low,ai_leveraged,true,0.4029,false,false,high,0.7954,direct,Polytechnic / ITE Diploma,external_proxy,true,false,very_high,false
96272,Concierge (hotel),"CLEANERS, LABOURERS AND RELATED WORKERS",3002,2580,3488,1.4,estimated_sg_submajor,derived_from_official_sg,0.2,external_proxy,0.6728,0.3904,0.6834,0.7608,0.3121,high,0.1795,very_low,mixed,true,0.1477,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,very_high,false
91153,Dishwasher,"CLEANERS, LABOURERS AND RELATED WORKERS",1684,1430,2091,6.1,estimated_sg_submajor,derived_from_official_sg,3.94,external_proxy,0.0551,0.0143,0.6163,0.7843,0.0426,very_low,0.0005,very_low,stable,true,0.1168,false,false,high,0.7340,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
96262,Doorman,"CLEANERS, LABOURERS AND RELATED WORKERS",2534,2380,2890,1.4,estimated_sg_submajor,derived_from_official_sg,7.96,external_proxy,0.1187,0.2594,0.6548,0.7708,0.0677,low,0.0202,very_low,stable,true,0.0339,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
94103,Fast food preparer,"CLEANERS, LABOURERS AND RELATED WORKERS",1854,1600,2712,9.6,estimated_sg_submajor,derived_from_official_sg,2.86,external_proxy,0.2140,0.1257,0.6841,0.7606,0.1423,low,0.0184,very_low,stable,true,0.2764,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
91151,Food and beverage establishments general cleaner,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1401,1819,6.1,estimated_sg_submajor,derived_from_official_sg,3.94,external_proxy,0.0551,0.0143,0.5773,0.7979,0.0434,very_low,0.0005,very_low,stable,true,0.1168,false,false,high,0.7340,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
94102,Food/Drink stall assistant,"CLEANERS, LABOURERS AND RELATED WORKERS",1638,1400,2056,9.6,estimated_sg_submajor,derived_from_official_sg,2.86,external_proxy,0.2140,0.1257,0.6110,0.7862,0.1471,low,0.0164,very_low,stable,true,0.2764,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
96111,"General waste collection, recycling and material recovery worker","CLEANERS, LABOURERS AND RELATED WORKERS",1750,1550,2320,1.4,estimated_sg_submajor,derived_from_official_sg,0.64,external_proxy,0.0940,0.2344,0.6333,0.7784,0.0560,low,0.0140,very_low,stable,true,0.0856,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
91210,Hand launderer/presser (non-household),"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1400,2022,6.1,estimated_sg_submajor,derived_from_official_sg,1.76,external_proxy,0.0802,0.2816,0.5994,0.7902,0.0456,very_low,0.0135,very_low,stable,true,0.1221,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
93201,Hand packer,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1538,1906,5,estimated_sg_submajor,derived_from_official_sg,7.69,external_proxy,0.0836,0.1301,0.5695,0.8007,0.0582,low,0.0062,very_low,stable,true,0.1203,false,false,high,0.7486,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
96253,Hospital/Clinic attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",2459,2138,2817,1.4,estimated_sg_submajor,derived_from_official_sg,1.04,external_proxy,0.3126,0.1595,0.6623,0.7682,0.2018,moderate,0.0330,very_low,stable,true,0.3356,false,false,high,0.8333,direct,No formal education,external_proxy,false,false,very_high,false
91122,Hotel cleaner,"CLEANERS, LABOURERS AND RELATED WORKERS",2019,1800,2274,6.1,estimated_sg_submajor,derived_from_official_sg,8.17,external_proxy,0.0489,0.0784,0.6274,0.7804,0.0352,very_low,0.0024,very_low,stable,true,0.1025,false,false,high,0.8013,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
91121,Housekeeping/Linen room attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",1950,1600,2307,6.1,estimated_sg_submajor,derived_from_official_sg,8.17,external_proxy,0.0489,0.0784,0.6474,0.7734,0.0349,very_low,0.0025,very_low,stable,true,0.1025,false,false,high,0.8013,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
94101,Kitchen assistant,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1400,2192,9.6,estimated_sg_submajor,derived_from_official_sg,2.86,external_proxy,0.2140,0.1257,0.6226,0.7821,0.1463,low,0.0167,very_low,stable,true,0.2764,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
96252,Laboratory attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",2651,1850,4093,1.4,estimated_sg_submajor,derived_from_official_sg,1.04,external_proxy,0.3126,0.1595,0.8156,0.7145,0.1877,moderate,0.0407,very_low,stable,true,0.3356,false,false,high,0.8333,direct,No formal education,external_proxy,false,false,very_high,false
92142,Landscape worker,"CLEANERS, LABOURERS AND RELATED WORKERS",1800,1750,1902,0.6,estimated_sg_submajor,derived_from_official_sg,2.62,external_proxy,0.0570,0.1684,0.5905,0.7933,0.0376,very_low,0.0057,very_low,stable,true,0.0945,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
96291,Leaflet and newspaper distributor/deliverer,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1600,2244,1.4,estimated_sg_submajor,derived_from_official_sg,0.12,external_proxy,0.2213,0.2754,0.5916,0.7930,0.1271,low,0.0360,very_low,stable,false,,false,false,medium,0.6667,submajor_fallback,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
91220,Motor vehicle cleaner/polisher,"CLEANERS, LABOURERS AND RELATED WORKERS",1700,1400,2100,6.1,estimated_sg_submajor,derived_from_official_sg,2.54,external_proxy,0.0717,0.0570,0.6279,0.7802,0.0527,low,0.0026,very_low,stable,true,0.1132,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
93336,Mover,"CLEANERS, LABOURERS AND RELATED WORKERS",2223,1700,3500,5,estimated_sg_submajor,derived_from_official_sg,12.83,external_proxy,0.0670,0.2201,0.7832,0.7259,0.0379,very_low,0.0116,very_low,stable,true,0.1301,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
96293,Odd job person,"CLEANERS, LABOURERS AND RELATED WORKERS",1600,1600,1800,1.4,estimated_sg_submajor,derived_from_official_sg,0.12,external_proxy,0.2213,0.2754,0.5589,0.8044,0.1290,low,0.0341,very_low,stable,false,,false,false,medium,0.6667,submajor_fallback,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
91131,"Office, commercial and industrial establishments indoor cleaner","CLEANERS, LABOURERS AND RELATED WORKERS",1641,1440,1801,6.1,estimated_sg_submajor,derived_from_official_sg,8.17,external_proxy,0.0599,0.0784,0.5782,0.7976,0.0440,very_low,0.0027,very_low,stable,true,0.1025,false,false,high,0.8013,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
91133,"Office, commercial and industrial establishments multi-skilled cleaner cum machine operator","CLEANERS, LABOURERS AND RELATED WORKERS",2270,1908,2873,6.1,estimated_sg_submajor,derived_from_official_sg,8.17,external_proxy,0.0599,0.0784,0.6894,0.7587,0.0419,very_low,0.0032,very_low,stable,true,0.1025,false,false,high,0.8013,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
91132,"Office, commercial and industrial establishments outdoor cleaner","CLEANERS, LABOURERS AND RELATED WORKERS",1942,1753,2125,6.1,estimated_sg_submajor,derived_from_official_sg,8.17,external_proxy,0.0599,0.0784,0.6142,0.7850,0.0433,very_low,0.0029,very_low,stable,true,0.1025,false,false,high,0.8013,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
96251,Office/Library attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",2118,1600,3080,1.4,estimated_sg_submajor,derived_from_official_sg,1.04,external_proxy,0.3126,0.1595,0.7518,0.7369,0.1936,moderate,0.0375,very_low,stable,true,0.3356,false,false,high,0.8333,direct,No formal education,external_proxy,false,false,very_high,false
96213,Porter (except hotel),"CLEANERS, LABOURERS AND RELATED WORKERS",1712,1536,2018,1.4,estimated_sg_submajor,derived_from_official_sg,0.69,external_proxy,0.3433,0.1194,0.5967,0.7911,0.2391,moderate,0.0245,very_low,stable,true,0.2264,false,false,medium,0.6594,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
91161,Residential and open areas general cleaner,"CLEANERS, LABOURERS AND RELATED WORKERS",1750,1600,2060,6.1,estimated_sg_submajor,derived_from_official_sg,7.82,external_proxy,0.0566,0.1034,0.5998,0.7901,0.0401,very_low,0.0035,very_low,stable,true,0.1239,false,false,medium,0.6902,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
96255,"Sports and recreational attendant (e.g. golf marshal, golf caddie, fun fair attendant, bowling alley attendant, swimming","CLEANERS, LABOURERS AND RELATED WORKERS",2980,2350,3800,1.4,estimated_sg_submajor,derived_from_official_sg,1.04,external_proxy,0.3126,0.1595,0.7279,0.7452,0.1958,moderate,0.0363,very_low,stable,true,0.3356,false,false,high,0.8333,direct,No formal education,external_proxy,false,false,very_high,false
91152,Table-top cleaner,"CLEANERS, LABOURERS AND RELATED WORKERS",1670,1420,1840,6.1,estimated_sg_submajor,derived_from_official_sg,3.94,external_proxy,0.0551,0.0143,0.5878,0.7943,0.0432,very_low,0.0005,very_low,stable,true,0.1168,false,false,high,0.7340,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
94104,"Tea server/steward (excluding bartender, barista and food/drink stall assistant)","CLEANERS, LABOURERS AND RELATED WORKERS",1725,1570,2084,9.6,estimated_sg_submajor,derived_from_official_sg,2.86,external_proxy,0.2140,0.1257,0.5999,0.7900,0.1478,low,0.0161,very_low,stable,true,0.2764,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
92141,Tree worker/technician,"CLEANERS, LABOURERS AND RELATED WORKERS",1921,1878,2100,0.6,estimated_sg_submajor,derived_from_official_sg,2.62,external_proxy,0.0570,0.1684,0.6037,0.7887,0.0374,very_low,0.0058,very_low,stable,true,0.0945,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,true,false,very_high,false
93335,Vehicle attendant,"CLEANERS, LABOURERS AND RELATED WORKERS",2620,2000,3129,5,estimated_sg_submajor,derived_from_official_sg,12.83,external_proxy,0.0670,0.2201,0.7119,0.7508,0.0392,very_low,0.0105,very_low,stable,true,0.1301,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
93334,Warehouse worker,"CLEANERS, LABOURERS AND RELATED WORKERS",2458,2070,3114,5,estimated_sg_submajor,derived_from_official_sg,12.83,external_proxy,0.0670,0.2201,0.6951,0.7567,0.0395,very_low,0.0103,very_low,stable,true,0.1301,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
96112,Waste recycling sorter,"CLEANERS, LABOURERS AND RELATED WORKERS",2110,1801,3639,1.4,estimated_sg_submajor,derived_from_official_sg,0.64,external_proxy,0.0940,0.2344,0.7682,0.7311,0.0526,low,0.0169,very_low,stable,true,0.0856,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,very_high,false
