ssoc,title,major_group,gross_wage_median,gross_wage_25th,gross_wage_75th,estimated_sg_employment_thousands,employment_thousands,employment_basis,employment_family_code,employment_family_total_thousands,employment_weight_within_family,employment_estimate_method,employment_tier,bls_proxy_employment,wage_pool_proxy_tier,exposure,bottleneck,market_resilience,market_modifier,net_risk,risk_band,augmentation,augmentation_band,impact_type,structural_risk,structural_risk_band,transition_adjusted_risk,transition_adjusted_band,transition_adjusted_impact_type,realized_risk_proxy,adaptation_capacity,adaptation_buffer,demand_fragility,reallocation_capacity,profile,anthropic_calibrated,anthropic_gap,sol_match,jobs_in_demand_match,exposure_blend_strategy,exposure_agreement,exposure_source_count,exposure_source_weights,signal_conflict,signal_conflict_reasons,confidence_level,confidence_score,confidence_source_coverage,confidence_signal_agreement,confidence_sensitivity,structural_model_version,scoring_basis,baseline_v42_exposure,baseline_v42_net_risk,baseline_v42_risk_band,baseline_v42_augmentation,baseline_v42_impact_type,baseline_v43_exposure,baseline_v43_net_risk,baseline_v43_risk_band,baseline_v43_augmentation,baseline_v43_impact_type,match_quality,education_label,education_tier,pwm_covered,licensed_profession,foreign_worker_dependency,skillsfuture_eligible
31595,Load control officer (aircraft),ASSOCIATE PROFESSIONALS AND TECHNICIANS,4229,3335,4797,2.1,2.1,estimated_sg_submajor_weighted_2025,31,105.4,0.020214,wage_only,derived_from_official_sg,,external_proxy,0.3182,0.6337,0.2545,0.8855,0.1032,low,0.0513,very_low,stable,,,,,,,,,,,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,,low,0.4150,0.1000,0.2500,0.8500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
33461,Logistics/Production planner,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4282,3331,5815,8.8,8.8,estimated_sg_submajor_weighted_2025,33,258.9,0.033864,wage_only,derived_from_official_sg,,external_proxy,0.7333,0.4643,0.3460,0.8443,0.3316,high,0.1178,very_low,at_risk,,,,,,,,,,,,true,-0.024,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,medium,0.6852,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31153,Machining/Tooling technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3641,2695,4900,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.018756,wage_only,derived_from_official_sg,,external_proxy,0.3928,0.4884,0.3392,0.8473,0.1703,moderate,0.0651,very_low,stable,,,,,,,,,,,,true,0.2547,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
33462,Maintenance planner,ASSOCIATE PROFESSIONALS AND TECHNICIANS,6540,4475,8740,10.8,10.8,estimated_sg_submajor_weighted_2025,33,258.9,0.041851,wage_only,derived_from_official_sg,,external_proxy,0.7333,0.4643,0.4396,0.8022,0.3151,high,0.1497,very_low,mixed,,,,,,,,,,,,true,-0.024,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,medium,0.6852,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
33491,Management executive,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3913,3300,4535,8.4,8.4,estimated_sg_submajor_weighted_2025,33,258.9,0.032372,wage_only,derived_from_official_sg,,external_proxy,0.7775,0.4153,0.2976,0.8661,0.3937,high,0.0961,very_low,at_risk,,,,,,,,,,,,true,0.0041,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.8627,0.8200,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31171,Manufacturing engineering technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3750,3151,4670,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.019035,wage_only,derived_from_official_sg,,external_proxy,0.2808,0.5490,0.2644,0.8810,0.1116,low,0.0408,very_low,stable,,,,,,,,,,,,true,-0.2736,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31185,Marine draughtsman,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4400,3760,5600,2.2,2.2,estimated_sg_submajor_weighted_2025,31,105.4,0.020619,wage_only,derived_from_official_sg,,external_proxy,0.3786,0.6337,0.2960,0.8668,0.1202,low,0.0710,very_low,stable,,,,,,,,,,,,false,,false,false,reliability_weighted,aligned_mid,2,aioe:0.4745|ilo:0.5255,false,,medium,0.6655,0.5500,0.8500,0.6500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
31510,"Marine engineering officer (including third, fourth and fifth engineer)",ASSOCIATE PROFESSIONALS AND TECHNICIANS,4173,3278,5324,2.1,2.1,estimated_sg_submajor_weighted_2025,31,105.4,0.020080,wage_only,derived_from_official_sg,,external_proxy,0.1792,0.9412,0.4350,0.8042,0.0085,very_low,0.0734,very_low,stable,,,,,,,,,,,,true,-0.0758,false,false,reliability_weighted,consensus_low,3,aioe:0.3126|anthropic:0.3413|ilo:0.3461,false,,high,0.8647,0.8200,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31213,Marine surveyor (ship and nautical),ASSOCIATE PROFESSIONALS AND TECHNICIANS,5089,3867,6744,2.3,2.3,estimated_sg_submajor_weighted_2025,31,105.4,0.022174,wage_only,derived_from_official_sg,,external_proxy,0.2901,0.5490,0.5071,0.7718,0.1010,low,0.0808,very_low,stable,,,,,,,,,,,,true,-0.2736,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8864,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
33223,Marketing and sales executive (food & beverage services),ASSOCIATE PROFESSIONALS AND TECHNICIANS,3500,1750,4330,7.9,7.9,estimated_sg_submajor_weighted_2025,33,258.9,0.030616,wage_only,derived_from_official_sg,,external_proxy,0.8774,0.4367,0.4029,0.8187,0.4046,high,0.1544,very_low,mixed,,,,,,,,,,,,true,-0.0206,false,false,reliability_weighted,consensus_high,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.9089,1.0000,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
34222,Martial arts instructor,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4100,4100,4280,2.7,2.7,estimated_sg_submajor_weighted_2025,34,38.8,0.070020,wage_only,derived_from_official_sg,,external_proxy,0.3434,0.9269,0.3577,0.8390,0.0211,very_low,0.1139,very_low,stable,,,,,,,,,,,,true,-0.2594,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8264,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
32551,Massage therapist,ASSOCIATE PROFESSIONALS AND TECHNICIANS,2690,1600,3600,1.1,1.1,estimated_sg_submajor_weighted_2025,32,17.1,0.062809,wage_only,derived_from_official_sg,,external_proxy,0.1406,0.9964,0.3746,0.8314,0.0004,very_low,0.0525,very_low,stable,,,,,,,,,,,,true,-0.0116,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.9089,1.0000,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31181,Mechanical draughtsman,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3800,2700,5646,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.019161,wage_only,derived_from_official_sg,,external_proxy,0.3786,0.6337,0.3683,0.8342,0.1157,low,0.0884,very_low,stable,,,,,,,,,,,,false,,false,false,reliability_weighted,aligned_mid,2,aioe:0.4745|ilo:0.5255,false,,medium,0.6955,0.5500,0.8500,0.8500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
31151,Mechanical engineering technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3748,3056,4402,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.019030,wage_only,derived_from_official_sg,,external_proxy,0.3928,0.4884,0.2396,0.8922,0.1793,moderate,0.0460,very_low,stable,,,,,,,,,,,,true,0.2547,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
35211,Media and broadcasting operations technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4153,3540,5230,2.7,2.7,estimated_sg_submajor_weighted_2025,35,22.4,0.119217,wage_only,derived_from_official_sg,,external_proxy,0.4643,0.1738,0.2735,0.8769,0.3364,high,0.0221,very_low,at_risk,,,,,,,,,,,,true,-0.0276,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7075,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
32120,Medical and pathology laboratory technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4280,3853,4880,1.4,1.4,estimated_sg_submajor_weighted_2025,32,17.1,0.079226,wage_only,derived_from_official_sg,,external_proxy,0.3424,0.2727,0.4045,0.8180,0.2037,moderate,0.0378,very_low,stable,,,,,,,,,,,,false,,false,false,reliability_weighted,aligned_mid,3,aioe:0.3177|eloundou:0.3305|ilo:0.3518,false,,high,0.7385,0.8200,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
32112,Medical X-ray technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3540,2815,7427,1.2,1.2,estimated_sg_submajor_weighted_2025,32,17.1,0.072052,wage_only,derived_from_official_sg,,external_proxy,0.2468,0.5285,0.5271,0.7628,0.0888,low,0.0687,very_low,stable,,,,,,,,,,,,true,-0.0963,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7152,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
33225,Merchandising/Category executive,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3197,2468,4000,7.6,7.6,estimated_sg_submajor_weighted_2025,33,258.9,0.029261,wage_only,derived_from_official_sg,,external_proxy,0.8774,0.4367,0.2396,0.8922,0.4409,high,0.0918,very_low,at_risk,,,,,,,,,,,,true,-0.0206,false,false,reliability_weighted,consensus_high,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.9089,1.0000,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
36204,Music instructor (extracurriculum),ASSOCIATE PROFESSIONALS AND TECHNICIANS,3000,2600,3880,6.4,6.4,estimated_sg_submajor_weighted_2025,36,51.2,0.125263,wage_only,derived_from_official_sg,,external_proxy,0.9046,0.3645,0.3366,0.8485,0.4878,high,0.1110,very_low,at_risk,,,,,,,,,,,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,high_risk_but_positive_labour_market,medium,0.5150,0.1000,0.2500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
39910,Non-ordained religious associate professional,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3611,2771,4437,1.8,1.8,estimated_sg_submajor_weighted_2025,39,1.8,1.000000,wage_only,derived_from_official_sg,,external_proxy,0.4545,0.5241,0.3147,0.8584,0.1857,moderate,0.0750,very_low,stable,,,,,,,,,,,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,,low,0.3000,0.1000,0.2500,0.8500,,,,,,,,,,,,,major_fallback,,external_proxy,false,,,false
32572,Occupational health and safety inspector,ASSOCIATE PROFESSIONALS AND TECHNICIANS,5403,3926,6775,1.5,1.5,estimated_sg_submajor_weighted_2025,32,17.1,0.089015,wage_only,derived_from_official_sg,,external_proxy,0.3549,0.4581,0.3913,0.8239,0.1585,moderate,0.0636,very_low,stable,,,,,,,,,,,,true,0.2179,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
33224,Online sales channel executive,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3500,2881,4500,7.9,7.9,estimated_sg_submajor_weighted_2025,33,258.9,0.030616,wage_only,derived_from_official_sg,,external_proxy,0.8774,0.4367,0.2721,0.8775,0.4337,high,0.1043,very_low,at_risk,,,,,,,,,,,,true,-0.0206,false,false,reliability_weighted,consensus_high,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.9089,1.0000,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
33492,Operations officer (except transport operations),ASSOCIATE PROFESSIONALS AND TECHNICIANS,3970,3200,4880,8.4,8.4,estimated_sg_submajor_weighted_2025,33,258.9,0.032607,wage_only,derived_from_official_sg,,external_proxy,0.7775,0.4153,0.3312,0.8510,0.3868,high,0.1069,very_low,at_risk,,,,,,,,,,,,true,0.0041,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.8627,0.8200,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
32540,Optician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4357,4098,5091,1.4,1.4,estimated_sg_submajor_weighted_2025,32,17.1,0.079935,wage_only,derived_from_official_sg,,external_proxy,0.3446,0.6025,0.2613,0.8824,0.1209,low,0.0543,very_low,stable,,,,,,,,,,,,true,0.1101,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
32591,Paramedic,ASSOCIATE PROFESSIONALS AND TECHNICIANS,2954,1871,3984,1.1,1.1,estimated_sg_submajor_weighted_2025,32,17.1,0.065819,wage_only,derived_from_official_sg,,external_proxy,0.3940,0.4581,0.4468,0.7989,0.1706,moderate,0.0807,very_low,stable,,,,,,,,,,,,true,0.2179,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8564,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
34343,Pastry Chef,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3034,2503,4600,2.3,2.3,estimated_sg_submajor_weighted_2025,34,38.8,0.060233,wage_only,derived_from_official_sg,,external_proxy,0.5376,0.7968,0.3242,0.8541,0.0933,low,0.1389,very_low,ai_leveraged,,,,,,,,,,,,true,-0.0483,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8339,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
32130,Pharmacy technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3240,2654,4119,1.2,1.2,estimated_sg_submajor_weighted_2025,32,17.1,0.068931,wage_only,derived_from_official_sg,,external_proxy,0.3291,0.3226,0.3802,0.8289,0.1848,moderate,0.0404,very_low,stable,,,,,,,,,,,,true,0.0436,false,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.7732,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
34310,Photographer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,5120,3495,8651,3.1,3.1,estimated_sg_submajor_weighted_2025,34,38.8,0.078246,wage_only,derived_from_official_sg,,external_proxy,0.5357,0.3209,0.5916,0.7338,0.2670,moderate,0.1017,very_low,at_risk,,,,,,,,,,,,true,0.4812,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7564,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
34223,Physical fitness instructor (including yoga instructor and aerobics instructor),ASSOCIATE PROFESSIONALS AND TECHNICIANS,2550,2400,3350,2.1,2.1,estimated_sg_submajor_weighted_2025,34,38.8,0.055220,wage_only,derived_from_official_sg,,external_proxy,0.3434,0.9269,0.3118,0.8597,0.0216,very_low,0.0993,very_low,stable,,,,,,,,,,,,true,-0.2594,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8339,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31574,Port/Shipping operations supervisor (including post-fixture and planner),ASSOCIATE PROFESSIONALS AND TECHNICIANS,3830,3354,4614,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.019237,wage_only,derived_from_official_sg,,external_proxy,0.2739,0.8271,0.2325,0.8954,0.0424,very_low,0.0527,very_low,stable,,,,,,,,,,,,true,-0.1417,false,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.8243,0.8200,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31601,Premises and facilities maintenance officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3875,3200,4715,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.019350,wage_only,derived_from_official_sg,,external_proxy,0.2303,0.8725,0.3254,0.8536,0.0251,very_low,0.0654,very_low,stable,,,,,,,,,,,,true,0.3696,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,true,divergent_exposure_sources|low_risk_but_high_observed_usage,medium,0.6254,0.8200,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
36100,Pre-primary education teacher,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4000,3600,4800,7.4,7.4,estimated_sg_submajor_weighted_2025,36,51.2,0.144641,wage_only,derived_from_official_sg,,external_proxy,0.2091,0.8574,0.3885,0.8252,0.0246,very_low,0.0697,very_low,stable,,,,,,,,,,,,true,-0.2825,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,high,0.7081,0.8200,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
36910,Private tutor (academic),ASSOCIATE PROFESSIONALS AND TECHNICIANS,4250,2600,5370,7.6,7.6,estimated_sg_submajor_weighted_2025,36,51.2,0.149093,wage_only,derived_from_official_sg,,external_proxy,0.9046,0.3645,0.5173,0.7672,0.4410,high,0.1706,very_low,mixed,,,,,,,,,,,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,high_risk_but_positive_labour_market,medium,0.5450,0.1000,0.2500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31173,Process engineering technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4461,3784,5309,2.2,2.2,estimated_sg_submajor_weighted_2025,31,105.4,0.020761,wage_only,derived_from_official_sg,,external_proxy,0.2808,0.5490,0.3146,0.8584,0.1087,low,0.0485,very_low,stable,,,,,,,,,,,,true,-0.2736,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31172,Production engineering technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4380,3343,5893,2.2,2.2,estimated_sg_submajor_weighted_2025,31,105.4,0.020572,wage_only,derived_from_official_sg,,external_proxy,0.2808,0.5490,0.3604,0.8378,0.1061,low,0.0556,very_low,stable,,,,,,,,,,,,true,-0.2736,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
33232,Purchasing agent,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4248,3570,5237,8.7,8.7,estimated_sg_submajor_weighted_2025,33,258.9,0.033729,wage_only,derived_from_official_sg,,external_proxy,0.6993,0.6230,0.3201,0.8559,0.2257,moderate,0.1395,very_low,ai_leveraged,,,,,,,,,,,,true,0.3515,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8095,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31175,Quality assurance technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4292,3300,5651,2.1,2.1,estimated_sg_submajor_weighted_2025,31,105.4,0.020364,wage_only,derived_from_official_sg,,external_proxy,0.2808,0.5490,0.3520,0.8416,0.1066,low,0.0543,very_low,stable,,,,,,,,,,,,true,-0.2736,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
33340,Real estate agent,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3800,2966,6109,8.3,8.3,estimated_sg_submajor_weighted_2025,33,258.9,0.031901,wage_only,derived_from_official_sg,,external_proxy,0.6601,0.7522,0.4447,0.7999,0.1308,low,0.2208,low,ai_leveraged,,,,,,,,,,,,true,0.1255,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7160,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
36991,Relief teacher,ASSOCIATE PROFESSIONALS AND TECHNICIANS,2765,1732,3332,6.2,6.2,estimated_sg_submajor_weighted_2025,36,51.2,0.120257,wage_only,derived_from_official_sg,,external_proxy,0.9046,0.3645,0.4273,0.8077,0.4643,high,0.1409,very_low,mixed,,,,,,,,,,,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,high_risk_but_positive_labour_market,medium,0.5150,0.1000,0.2500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31124,Resident technical officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3800,2888,4921,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.019161,wage_only,derived_from_official_sg,,external_proxy,0.4633,0.7077,0.3297,0.8516,0.1153,low,0.1081,very_low,stable,,,,,,,,,,,,true,-0.1078,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.7430,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31597,Road transport operations officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4507,3875,5881,2.2,2.2,estimated_sg_submajor_weighted_2025,31,105.4,0.020868,wage_only,derived_from_official_sg,,external_proxy,0.3182,0.6337,0.2869,0.8709,0.1015,low,0.0578,very_low,stable,,,,,,,,,,,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,,low,0.4150,0.1000,0.2500,0.8500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
31214,Rolling stock engineering technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,2970,2567,3436,1.8,1.8,estimated_sg_submajor_weighted_2025,31,105.4,0.016940,wage_only,derived_from_official_sg,,external_proxy,0.2901,0.5490,0.3113,0.8599,0.1125,low,0.0496,very_low,stable,,,,,,,,,,,,true,-0.2736,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8864,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
33394,Safety and security consultant,ASSOCIATE PROFESSIONALS AND TECHNICIANS,8318,6175,14833,12.2,12.2,estimated_sg_submajor_weighted_2025,33,258.9,0.047198,wage_only,derived_from_official_sg,,external_proxy,0.7773,0.5027,0.6343,0.7145,0.2762,moderate,0.2478,low,mixed,,,,,,,,,,,,true,-0.0072,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8564,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
31720,"Safety inspector (vehicles, processes and products)",ASSOCIATE PROFESSIONALS AND TECHNICIANS,3964,3300,5378,2.1,2.1,estimated_sg_submajor_weighted_2025,31,105.4,0.019570,wage_only,derived_from_official_sg,,external_proxy,0.5311,0.4046,0.3154,0.8581,0.2713,moderate,0.0678,very_low,at_risk,,,,,,,,,,,,true,0.152,false,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.7293,0.8200,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
